x,y,z
-1.344075342564581987e+01,-2.066506291819851171e+01,4.127747602749884237e+01
-1.361394218976768755e+01,-2.082936086837707634e+01,4.165197077938263703e+01
-1.378673282528401955e+01,-2.098321159103169720e+01,4.203747897717744308e+01
-1.395888301182520053e+01,-2.112586342538619633e+01,4.243367586087477150e+01
-1.413014361404324504e+01,-2.125659728854937214e+01,4.284019004014664489e+01
-1.430025868161175140e+01,-2.137472667551494965e+01,4.325660349434548380e+01
-1.446896544922592298e+01,-2.147959765916161601e+01,4.368245157250416355e+01
-1.463599433660256643e+01,-2.157058889025300630e+01,4.411722299333601427e+01
-1.480106894848011123e+01,-2.164711159743771773e+01,4.456035984523487770e+01
-1.496390607461856703e+01,-2.170860958724927769e+01,4.501125758627497930e+01
-1.512421568979956277e+01,-2.175455924410618636e+01,4.546926504421101356e+01
-1.528170095382632354e+01,-2.178446953031187405e+01,4.593368441647815104e+01
-1.543605821152367241e+01,-2.179788198605473681e+01,4.640377127019197445e+01
-1.558697699273806592e+01,-2.179437072940812214e+01,4.687873454214859237e+01
-1.573414001233753190e+01,-2.177354245633031482e+01,4.735773653882449707e+01
-1.587722317021171747e+01,-2.173503644066456530e+01,4.783989293637666407e+01
-1.601589555127186770e+01,-2.167852453413907199e+01,4.832427278064248810e+01
-1.614981942545084337e+01,-2.160371116636697764e+01,4.880989848713989687e+01
-1.627865024770309788e+01,-2.151033334484637649e+01,4.929574584106719470e+01
-1.640203665800469324e+01,-2.139816065496032138e+01,4.978074399730316912e+01
-1.651962048135329297e+01,-2.126699525997682017e+01,5.026377548040703402e+01
-1.663103672776817277e+01,-2.111667190104881087e+01,5.074367618461853624e+01
-1.673591359229020270e+01,-2.094705789721419364e+01,5.121923537385777792e+01
-1.683387245498186502e+01,-2.075805314539583080e+01,5.168919568172537282e+01
-1.692458570101352677e+01,-2.054937717707973022e+01,5.215230219682158008e+01
-1.700816242013633328e+01,-2.031957945271010857e+01,5.260762695138728873e+01
-1.708435341583857081e+01,-2.006935903804931698e+01,5.305393192629946242e+01
-1.715282593345706275e+01,-1.979988063137945531e+01,5.348994729288418881e+01
-1.721327673728660912e+01,-1.951228739011100899e+01,5.391447025366577606e+01
-1.726543211057997951e+01,-1.920770093078279928e+01,5.432636504236687358e+01
-1.730904785554791303e+01,-1.888722132906205076e+01,5.472456292390832999e+01
-1.734390929335911835e+01,-1.855192711974435937e+01,5.510806219440926412e+01
-1.736983126414027723e+01,-1.820287529675369953e+01,5.547592818118705793e+01
-1.738665812697604451e+01,-1.784110131314237790e+01,5.582729324275738492e+01
-1.739426375990903750e+01,-1.746761908109110806e+01,5.616135676883414618e+01
-1.739255155993984658e+01,-1.708342097190897846e+01,5.647738518032952015e+01
-1.738145444302703879e+01,-1.668947781603345604e+01,5.677471192935393418e+01
-1.736093484408714716e+01,-1.628673890303032579e+01,5.705273749921610715e+01
-1.733098471699467424e+01,-1.587613198159380445e+01,5.731092940442298556e+01
-1.729162553458209217e+01,-1.545856325954645527e+01,5.754882219067980031e+01
-1.724290828863985325e+01,-1.503491740383924835e+01,5.776601743489001706e+01
-1.718491348991636158e+01,-1.460605754055144700e+01,5.796218374515541427e+01
-1.711775116811801567e+01,-1.417282525489076406e+01,5.813705676077599094e+01
-1.704156087190916580e+01,-1.373604059119327303e+01,5.829043915225000205e+01
-1.695651166891213180e+01,-1.329650205292334597e+01,5.842220062127401548e+01
-1.686280214570722791e+01,-1.285498660267386484e+01,5.853227790074279113e+01
-1.676066040783270594e+01,-1.241224966216592307e+01,5.862067475474940892e+01
-1.665034407978481923e+01,-1.196902511224914889e+01,5.868746197858518343e+01
-1.653214030501777287e+01,-1.152602529290142463e+01,5.873277739873969239e+01
-1.640636574594373442e+01,-1.108394100322899511e+01,5.875682587290079084e+01
-1.627336658393287294e+01,-1.064344150146661150e+01,5.875987928995457565e+01
-1.613351851931330216e+01,-1.020517450497726308e+01,5.874227656998541391e+01
-1.598722677137109827e+01,-9.769766190252330063e+00,5.870442366427594294e+01
-1.583455176218119043e+01,-9.339091931485537401e+00,5.864692790116667709e+01
-1.567527547350524486e+01,-8.916031712366502049e+00,5.857056016105386220e+01
-1.550978940224727509e+01,-8.501361547913347749e+00,5.847589677609434489e+01
-1.533849124155996613e+01,-8.095769099698184590e+00,5.836352606858613257e+01
-1.516177396517562315e+01,-7.699890591259717532e+00,5.823405224266499403e+01
-1.498002582740621946e+01,-7.314310808103344996e+00,5.808809538430448782e+01
-1.479363036314330238e+01,-6.939563097700943040e+00,5.792629146131591966e+01
-1.460296638785803758e+01,-6.576129369490976373e+00,5.774929232334833529e+01
-1.440840799760126778e+01,-6.224440094878595175e+00,5.755776570188859864e+01
-1.421032456900338303e+01,-5.884874307235408608e+00,5.735239521026128529e+01
-1.400908075927446816e+01,-5.557759601899737056e+00,5.713388034362878898e+01
-1.380503650620417844e+01,-5.243372136176389198e+00,5.690293647899122220e+01
-1.359854702816178218e+01,-4.941936629336772135e+00,5.666029487518644459e+01
-1.338996282409623539e+01,-4.653626362618955348e+00,5.640670267289016948e+01
-1.317962967353605208e+01,-4.378563179227515256e+00,5.614292289461579344e+01
-1.296788863658936819e+01,-4.116817484333615162e+00,5.586973444471446726e+01
-1.275507605394400024e+01,-3.868408245075080742e+00,5.558793210937520257e+01
-1.254152354686731030e+01,-3.633302990556228629e+00,5.529832655662464447e+01
-1.232755801720635525e+01,-3.411417811848050263e+00,5.500174433632734150e+01
-1.211350164738776236e+01,-3.202617361988055578e+00,5.469902788018550410e+01
-1.189967190041777201e+01,-3.006714855980351153e+00,5.439103550173910406e+01
-1.168638151988231044e+01,-2.823472070795681077e+00,5.407864139636596690e+01
-1.147393852994684060e+01,-2.652599345371303485e+00,5.376273564128158000e+01
-1.126264623535653620e+01,-2.493755580611129119e+00,5.344422419553929871e+01
-1.105280322143612537e+01,-2.346548239385611190e+00,5.312402890003015443e+01
-1.084467707098523626e+01,-2.210604529944978136e+00,5.280247889175233666e+01
-1.063845238401075832e+01,-2.085688775775803805e+00,5.247890150921348607e+01
-1.043432024040822270e+01,-1.971489039524203069e+00,5.215363085201732218e+01
-1.023246415214692284e+01,-1.867689172555934585e+00,5.182702579574949908e+01
-1.003305876000814933e+01,-1.773972839600981288e+00,5.149942850377003367e+01
-9.836269833585056688e+00,-1.690023518753485554e+00,5.117116442721308545e+01
-9.642254271282808986e+00,-1.615524501471817587e+00,5.084254230498722649e+01
-9.451160100318457324e+00,-1.550158892578519687e+00,5.051385416377519277e+01
-9.263126476720991320e+00,-1.493609610260332232e+00,5.018537531803399787e+01
-9.078283685331394182e+00,-1.445559386068207441e+00,4.985736436999503951e+01
-8.896753139802530796e+00,-1.405690764917276292e+00,4.953006320966387932e+01
-8.718647382599206352e+00,-1.373686105086868725e+00,4.920369701482034230e+01
-8.544070084998217851e+00,-1.349227578220517865e+00,4.887847425101865184e+01
-8.373116047088231539e+00,-1.331997169325942698e+00,4.855458667158714547e+01
-8.205871197769921466e+00,-1.321676676775065173e+00,4.823220931762858754e+01
-8.042412594755846911e+00,-1.317947712303996877e+00,4.791150051801990628e+01
-7.882808424570509231e+00,-1.320491701013048802e+00,4.759260188941230041e+01
-7.727118002550394493e+00,-1.328989881366725356e+00,4.727563833623135992e+01
-7.575391772843881100e+00,-1.343123305193727468e+00,4.696071805067681737e+01
-7.427671308411288642e+00,-1.362572837686953253e+00,4.664793251272271846e+01
-7.283989311024915203e+00,-1.387019157403489578e+00,4.633735649011744329e+01
-7.144369611268942322e+00,-1.416142756264629377e+00,4.602904803838354297e+01
-7.008827168539547792e+00,-1.449623939555849228e+00,4.572304850081795280e+01
-6.877368071044801745e+00,-1.487142825926829559e+00,4.541938250849180037e+01
-6.749989523988541684e+00,-1.528380817821982651e+00,4.511805829357416542e+01
-6.626677760175613052e+00,-1.573307387246281053e+00,4.481913007808540783e+01
-6.507413428585428150e+00,-1.621915508531212025e+00,4.452264990396199806e+01
-6.392176878068697832e+00,-1.674030524736210390e+00,4.422863152446929291e+01
-6.280947123864544679e+00,-1.729486083108656702e+00,4.393708796430448160e+01
-6.173701847600431059e+00,-1.788124135083911881e+00,4.364803151959640104e+01
-6.070417397292239059e+00,-1.849794936285276581e+00,4.336147375790574188e+01
-5.971068787344199436e+00,-1.914357046524028494e+00,4.307742551822488508e+01
-5.875629698548925361e+00,-1.981677329799406362e+00,4.279589691097795168e+01
-5.784072478087437297e+00,-2.051630954298591547e+00,4.251689731802090932e+01
-5.696368139529097263e+00,-2.124101392396750221e+00,4.224043539264136626e+01
-5.612486362831686115e+00,-2.198980420656984958e+00,4.196651905955879869e+01
-5.532395494341335151e+00,-2.276168119830376924e+00,4.169515551492434469e+01
-5.456062546792558976e+00,-2.355572874855969445e+00,4.142635122632091793e+01
-5.383453199308273263e+00,-2.437111374860744917e+00,4.116011193276325031e+01
-5.314531797399751234e+00,-2.520708613159667877e+00,4.089644264469775692e+01
-5.249261352966648531e+00,-2.606297887255664136e+00,4.063534764400260002e+01
-5.187603544297018310e+00,-2.693820798839595909e+00,4.037683048398778141e+01
-5.129518716067269501e+00,-2.783227253790319544e+00,4.012089398939495766e+01
-5.074965879342213881e+00,-2.874475462174618023e+00,3.986754025639763199e+01
-5.023902711575026991e+00,-2.967531938247260470e+00,3.961677065260099795e+01
-4.976285556607264127e+00,-3.062371500450975947e+00,3.936858581704200333e+01
-4.932069424668876323e+00,-3.158977271416429478e+00,3.912298566018939994e+01
-4.891207992378177494e+00,-3.257340677962271336e+00,3.887996936394366543e+01
-4.853653514326773610e+00,-3.357461502520112884e+00,3.863953545161963632e+01
-4.819317379924477507e+00,-3.459370026203248294e+00,3.840171836828110941e+01
-4.788140290821207401e+00,-3.563082991895790919e+00,3.816654889377783633e+01
-4.760106417792682620e+00,-3.668595805621576389e+00,3.793403068165424941e+01
-4.735199944536854666e+00,-3.775908237072776341e+00,3.770417057129542826e+01
-4.713405067673918758e+00,-3.885024419609873103e+00,3.747697858792711401e+01
-4.694705996746314725e+00,-3.995952850261626388e+00,3.725246794261582295e+01
-4.679086954218718120e+00,-4.108706389725133690e+00,3.703065503226867605e+01
-4.666532175478047328e+00,-4.223302262365804971e+00,3.681155943963350552e+01
-4.657025908833464456e+00,-4.339762056217321806e+00,3.659520393329886900e+01
-4.650552415516367333e+00,-4.458111722981721314e+00,3.638161446769394303e+01
-4.647095969680398397e+00,-4.578381578029302901e+00,3.617082018308867930e+01
-4.646640858401440255e+00,-4.700606300398709969e+00,3.596285340559364130e+01
-4.649171381677616566e+00,-4.824824932796892618e+00,3.575774964716008952e+01
-4.654671852429291157e+00,-4.951080881599075667e+00,3.555554760558003125e+01
-4.663126596499069798e+00,-5.079421916848838592e+00,3.535628916448607839e+01
-4.674519952651797539e+00,-5.209900172258024043e+00,3.516001939335161808e+01
-4.688836272574562258e+00,-5.342572145206815115e+00,3.496678654749066339e+01
-4.706059920876692892e+00,-5.477498696743707818e+00,3.477664206805791025e+01
-4.726175275089755878e+00,-5.614745051585467550e+00,3.458964058204880132e+01
-4.749166725667563149e+00,-5.754380798117205487e+00,3.440583990229941236e+01
-4.775018675986166805e+00,-5.896479888392341273e+00,3.422530102748651615e+01
-4.803715542343854672e+00,-6.041120638132564835e+00,3.404808814212760382e+01
-4.835241753961164513e+00,-6.188385726727929637e+00,3.387426861658081378e+01
-4.869581752980863598e+00,-6.338362197236738993e+00,3.370391300704500992e+01
-4.906719994467970025e+00,-6.491141456385648212e+00,3.353709505555972470e+01
-4.946640946409743833e+00,-6.646819274569622849e+00,3.337389169000515210e+01
-4.989329089715671905e+00,-6.805495785851890744e+00,3.321438302410224708e+01
-5.034768918217497280e+00,-6.967275487964034397e+00,3.305865235741256924e+01
-5.082944938669202273e+00,-7.132267242305943000e+00,3.290678617533841788e+01
-5.133841670746996932e+00,-7.300584273945773361e+00,3.275887414912276796e+01
-5.187443647049351014e+00,-7.472344171620044051e+00,3.261500913584927019e+01
-5.243743185256881212e+00,-7.647641448292688438e+00,3.247529558375603642e+01
-5.302814162839379897e+00,-7.826346542702880882e+00,3.233990788010052597e+01
-5.364707279053290812e+00,-8.008521741805854077e+00,3.220896129492927429e+01
-5.429458033624054991e+00,-8.194285551195063633e+00,3.208256022183946499e+01
-5.497101293204248229e+00,-8.383749867190127603e+00,3.196081809498441473e+01
-5.567671291373571307e+00,-8.577019976836787407e+00,3.184385738907361230e+01
-5.641201628638822463e+00,-8.774194557906845660e+00,3.173180961937275413e+01
-5.717725272433948014e+00,-8.975365678898294064e+00,3.162481534170365549e+01
-5.797274557119988181e+00,-9.180618799035169530e+00,3.152302415244433931e+01
-5.879881183985121496e+00,-9.390032768267682073e+00,3.142659468852897575e+01
-5.965576221244650590e+00,-9.603679827272157965e+00,3.133569462744790002e+01
-6.054390104040974663e+00,-9.821625607450984674e+00,3.125050068724764429e+01
-6.146352634443643659e+00,-1.004392913093274586e+01,3.117119862653087736e+01
-6.241492981449296096e+00,-1.027064281057205797e+01,3.109798324445646145e+01
-6.339839680981714132e+00,-1.050181244994972118e+01,3.103105838073941314e+01
-6.441420635891804025e+00,-1.073747724337265197e+01,3.097063691565091759e+01
-6.546263115957562384e+00,-1.097766977587381731e+01,3.091694077001834273e+01
-6.654393757884133898e+00,-1.122241602321237153e+01,3.087020090522520732e+01
-6.765838565303786467e+00,-1.147173535187357984e+01,3.083065732321121288e+01
-6.880622908775877455e+00,-1.172564051906876514e+01,3.079855906647222596e+01
-6.998771525786922965e+00,-1.198413767273545361e+01,3.077416421806027813e+01
-7.120308520750519676e+00,-1.224722635153719708e+01,3.075773990158357662e+01
-7.245257365007415906e+00,-1.251489948486373471e+01,3.074956228120649371e+01
-7.373640896825481406e+00,-1.278714339283092727e+01,3.074991656164956666e+01
-7.505481321399672723e+00,-1.306393778628067182e+01,3.075909698818951199e+01
-7.640800210852098928e+00,-1.334525576678106518e+01,3.077740684665920057e+01
-7.779618504231992304e+00,-1.363106382662631688e+01,3.080515846344769315e+01
-7.921956507515666601e+00,-1.392132184883667634e+01,3.084267320550019420e+01
-8.067833893606607631e+00,-1.421598310715862112e+01,3.089028148031810161e+01
-8.217269702335370241e+00,-1.451499426606463139e+01,3.094832273595896055e+01
-8.370282340459667125e+00,-1.481829538075339414e+01,3.101714546103649894e+01
-8.526889581664333306e+00,-1.512581989714970021e+01,3.109710718472061686e+01
-8.687002945098530660e+00,-1.543730899261110245e+01,3.118821596306345967e+01
-8.850427998385992368e+00,-1.575224338456816220e+01,3.129015350372163340e+01
-9.017248522259603050e+00,-1.607051767715587687e+01,3.140358381210103289e+01
-9.187544296419229539e+00,-1.639200420241580858e+01,3.152917852280027589e+01
-9.361378487454295794e+00,-1.671653219581283167e+01,3.166757369347254780e+01
-9.538797648843660326e+00,-1.704388779623489114e+01,3.181936980482552713e+01
-9.719831720955726340e+00,-1.737381404599321044e+01,3.198513176062146002e+01
-9.904494031048397318e+00,-1.770601089082221336e+01,3.216538888767713189e+01
-1.009278129326901841e+01,-1.804013517987941739e+01,3.236063493586380702e+01
-1.028467360865448654e+01,-1.837580066574562565e+01,3.257132807810734221e+01
-1.048013446513119362e+01,-1.871257800442482733e+01,3.279789091038812643e+01
-1.067911073751497852e+01,-1.904999475534412312e+01,3.304071045174102039e+01
-1.088153268751124259e+01,-1.938753538135392063e+01,3.330013814425550578e+01
-1.108731396371481992e+01,-1.972464124872769275e+01,3.357648985307550760e+01
-1.129635160161008756e+01,-2.006071062716220510e+01,3.387004586639954340e+01
-1.150852602357092991e+01,-2.039509868977740936e+01,3.418105089548068776e+01
-1.172370103886066062e+01,-2.072711751311635453e+01,3.450971407462645146e+01
-1.194172384363217532e+01,-2.105603607714541070e+01,3.485620896119900181e+01
-1.216242502092778466e+01,-2.138108026525401328e+01,3.522067353561490677e+01
-1.238561854067935641e+01,-2.170143286425487972e+01,3.560321020134537662e+01
-1.261110175970825864e+01,-2.201623356438392420e+01,3.600388578491615021e+01
-1.283865542172528862e+01,-2.232457895930015823e+01,3.642273153590740264e+01
-1.306804365733080608e+01,-2.262552254608587532e+01,3.685974312695392285e+01
-1.329901398401467105e+01,-2.291807472524655864e+01,3.731488065374507812e+01
